,name,mark,path,text
63,16_2,aver,./data/best_works/16_2,"Nowadays the humanity try to solve more and more serious problems. One of them is a rapid growth of air pollution and global warming caused by increased number of travelling by air. There is a belief that the amount of air travel should be controlled and decreased by governments. As far as I concerned, I consider this idea to be irrelevant in today’s world for the following reasons.
To begin with, it is a very difficult to decide which air travels are necessary and which are not. It is almost impossible to create such organization or a law that will explain why this or that travel must be canceled. Introduction of this laws will probably cause negative moods in the socity. We cannot abandon all the leisure travels but if they are reduced everyone must have the same rights.
What is more, most of the business trips must be done as soon as possible. It usually has a great impact on peoples’ life conditions since a lot of projects and contracts are connected with humans’ difficult to mind of how a persons from the US and Japan for example will do their business without travelling between their countries.
Besides, from my point of view, problems caused by air travel must be dealt with. But it is up to the government to find a solution not in decreasing the number of flights but in improving technologies which reduce the consequences caused by a plane.
In conclusion, the problems of polluting the air and global warming still exist. Nevertheless, everyday air travelling strongly affects the humanity and the decision to decrease the amount of it will probably solve environmental problems but will cause more social issues.
"
64,17_2,aver,./data/best_works/17_2,"It is believed by some that people should travel using plane only due to emergency cases. Otherwise, we should not be allowed to us planes as they contaminate our environment. I completely disagree with this statement. In my opinion, planes is one of the greatest inventions in the history and we should take the best out of it.
First of all, planes is fastest way to travel to other countries. Nowadays, people just cannot afford themselves spending days and weeks on travelling by cars or ships. It is too long and they are too busy to waste time on such long journeys. What is more, with globalization, the world is changing very quickly and innovations in one country have immediate effects on others. This is why business trips should be fast, so that people had the chance to adapt to changes properly.
However, some people are certain that air travels have disasterous effect on environment condition. Nobody can argue that, but in fact, cars, ships and other means of transport do as much harm to nature as planes. If we compare a plane for 150 passengers and 150 personal cars, it is clear that the first option is better. Another argument against planes is a huge possibility of air crash. However, statistics proves that plane is the safest kind of transport.
To summarize, I would like to say that although a huge plane seems the biggest threat to our environment, in reality, it is not. Furthermore, air travel is the safest and fastes way to reach the destination.
"
65,18_2,aver,./data/best_works/18_2,"Nowadays it is common for both parents to have a full-time job. Hence, children don’t receive as much attention as they used before.
There are some reasons why parents choose work instead of spending time with their child. First of all, if both parents have a job, it significantly increases the budget of the family. It allows them to spend more money on vital things for children such as good education. Secondly, women usually are eager to get back to their jobs and climbing career ladder after spending early years of child at home. In such cases parents usually leave their child to close relatives or to a private nanny. There is also an option when a child can stay in school or kinder garden until the evening.
However, leaving children and lowering the attention received by them from parents can lead to some significant problems, especially if it happens during early childhood. To start with, if the child is used to be very close to parents, such sudden lack of their attention can cause psycological problems. It is a hard chellange for a child to start spending some time without parents nearby. In addition, in case when parents don’t talk to their children often and are not interested in their concerns, children might build a strong opinion that parents don’t love them and don’t care about them. It can lead not only to broken relationship between parents and children in future but to many childhood fears and self-inconfidence as well.
In conclusion, it is an often situation when both parents go out to work. Sometimes they just don’t have a choice in order to provide the family with all needed goods and facilities. Although it is a normal situation, it should be done very carefully as such actions of parents can affect children roughly.
"
66,19_2,aver,./data/best_works/19_2,"National governments nowadays are seriously concerned about air travelling due to high levels of air pollution and effect called global warming, thatswhy they have to decide whether they should invent laws to decrease the number of flights or find another solvation.
On one hand, great amount of air travel is damaging nature every day, not only because they consume huge number of resources, such as fuel, oil, but also because of poisoned gas and waist thrown into the air. Moreover, some people say that air travel in many cases is unnecessary, because we have lots of other ways of transport. In addition, this type of travel cause serious and dangerous long-term outcomes, especially global warming, hence contemporary governments have to take measures to prevent future disasters and destruction of the nature.
On the other hand, introducing new laws to reduce the usage of air transport significantly seem to be too strict and not adequate to the situation, because it is still the fastest and the most comfortable way of moving from one place to another. Consequently, we have to focus not only on trying to decrease number of flights, using laws, but also on saving nature in general, taking actions against every source of pollution. Moreover, there are lots of alternative ways in solving problem of air pollution, except making laws: for example, finding new efficient sources of energy or improving air cleaning systems, or even making engines more efficient and less polluting. 
In conclusion, I would like to say that the best solution is to improve effectiveness of engines and to make the amount of gas thrown into the atmosphere fall down, until we find a new way of transportation, which would be faster, more comfortable and less damaging to our planet. To add, I think that appropriate option is to find a way to improve present transport, but not to get rid of it.
"
67,1_2,aver,./data/best_works/1_2,"There are different point of views on what the main functions of social networks are. While some says the social media should provide various types of information and improve knowledge of people in different spheres, the opinion that websites such as Facebook or Vkontakte were created only for entertainment also exists. I would rather agree with the first point of view.
First of all, social networks are good tools for education. They are open to everyone which means people can share their own knowledge with others, download some useful books and materials access to which is usually limited, discuss problems and find their solutions together. Interacting with other people, many of whom have a high level of intellect and a considerable amount of life experience, can give a person an opportunity to improve his own knowledge. Besides, exchange of opinions on the certain matter during discussions in social networks can help people to find mistakes in their theories and develop it.
Another important feature which should be taken into account is that Facebook and Vkontakte usually provide much more information about recent events than official news websites and, thus, are very useful those who want to find out more details.
Of course, it must not be forgotten that for most people social networks are only entertainment resources. Many of ordinary citizens claim that they discussed enough serious matters at work, and at home, sitting in front of the computer, they just want to relax. Nobody would denies that social networks provide a great range of games, movies and other types of entertainment. Still, I would argue that the main purpose of Facebook and Vkontakte is providing information as it is necessary for everyone to know about what is happening in the world.
Having said that, although. entertainment and sharing of knowledge are both very important functions of social media, the last one seems to be more important for modern people.
"
68,20_2,aver,./data/best_works/20_2,"Evidence seems to suggest that the dispute about the effectiveness and environmental usefullness of the air travelling is extremely merit. There are plenty of people and authorities who are absolutely sure that modern society can easily exist without travelling by plane. Moreover, reducing the air travelling will lead to saving the environment. I absolutely do not agree with that the statement and now I am going to consider my point of view.
Firstly, air travelling is the fastest kind of transport by present day. Great number of people use it every day to get to the destination, which may be extremely far from their homes. What is more, people us planes not only for their targets, a lot of business trips happen each day. And can you imagine the situation, when have to have a deal on millions of dollars US, and the should spend some days or maybe weeks to meet with their partners. As a result, the economy of many countries can be damaged greatly as well.
Secondly, if governments reduce the number of air travels, there is no doubt that soon they will find an increase in using other kinds of transport, which are not less environmentally harmful as planes, like cars, trains, buses and so on. It is obvious that all these transport can be as damaging for the nature, as planes do, or maybe ever more.
And finally, governments risk to meet with dissatisfied people, as the reducing the flights means the increasing costs on other transport and disability of people to get to place in the latest way.
To sum up, I would like to say that surely air travelling is dangerous for the nature and soon it will appear in great problems for the mankind. However, we should not recognize that as the only one factor and concentrate on what is, obviously, supposed to be the best and most modern way of travelling on long distances.
"
69,21_2,aver,./data/best_works/21_2,"Some people claim that travelling by air leads to environmental problems, so governments should prohibit such an enormous amount of flights. It is a kind of very controversial question, that is why I can only partly agree with this statement.
First of all, taking care of environmental is important, but it should not harm the process of maintaining economical stability and communication all over the world. Air travel provides lots of opportunities for business and helps people to stay in touch with other parts of the world. By reducing a huge amount of flights some really serious problems with transportation may occure. Also this fact can cause the loss of governmental budgets and citizens’ unsatisfaction. Such economical unstability and problems with transportation of people and goods an lead to crisis and serious lack of money.
Furthermore, planes contribute to less air pollution than, for instance, cars and other vechicles. In order to save less poisoned air governments have to create some laws to make people use private cars less instead of making laws to reduce the number of air transportations. Also modern planes become more and more environment-friendly, so using them in nearest future would not be as harmful as it seems.
To sum up, I only partly agree that planes contribute to great air pollution. Also I strongly believe that governments should not introduce laws to reduce air travelling.
"
70,22_2,aver,./data/best_works/22_2,"Global warming and air pollution by technological progress in transport engineering form a problem that is one of the most widely discussed all around the world. This issue affects every single one person and therefore cannot be left without attention. Some people believe that governments have to minimize the amount air travel in order to save ecology while I believe that it is not necessary and, moreover, not enough to protect our planet: from dangerous pollution.
Firstly, aircrafts are simply not the greatest danger our planet ecology face. There are around 50000 flight registered every day which is few times less than the number of car trips completed. It leads to a thought that it would be smarter to manage and regulate car usage which woutd minimize pollution rather than introducing laws to reduce air traffic.
Secondly, technological innovations have to be taken into consideration too. World’s most famous enterprises that produce airplanes spend millions of dollars in order to achieve higher results in eco-friendly engineering. This means that aircrafts, used in transporting people, produce less air pollution than the ones that were used years ago and all measures required are taken in order to follow international standarts of ecological production aimed to safe our planet.
To conclude, governments have to concentrate, on same more serious sources of global warming and air pollution rather than just sticking to one insignificant source and leaving unnoticed most dangerous ones.
"
71,23_2,aver,./data/best_works/23_2,"I could not agree more that air travel is one of the cause of global warming and air pollution because of its greenhouse gases. However, I think that government regulation of this public transport hits the liberty. Let us analyze everything in detail.
First of all, there are basic human rights which say that any travel should be free, despite the purposes. It means that authoritys could not order which travel is unnecessary. For example, statistics shows that about 50% of people all over the world have very hard work, so they need continious rest. In this case it is illegal to ban rases to resorts.
In addition, I believe that the majority of modern countries are democratic. Consequently, the government has not power to introduce such radical laws without public discussions. For instance, in Australia the authorityes got an idea to change the national flag in 2009. But many cityzens were agains and after voting it was saved the old flag.
On the other hand, my opponents argue that it is very dangerous to the natural environment to allow huge amount of air travel. I can not agree with that at all. I believe that the main cause of air pollution is greenhouse gases from our cars. Airplane is very expensive machine, so the amount of them is quite little in the world. However, there are thousands and thousans cars in our streets.
All things considered, I strongly believe that governments shouldn’t introduce laws to reduce the amount of air travel.
"
72,24_2,aver,./data/best_works/24_2,"Nowadays people travel by plane every day but this process lead to pollution of the atmosphere. Some people are sure that it is necessary to limit the number of fights using such instrument as laws. I disagree this point of view that laws about reducing the number of air travelers could help us save the nature and particulary the fresh air.
First, we should not forget that planes are not the only transport which put dangerous gases in the atmosphere. There are a lot of cars, buses, etc. using oil and producing CO2. OF course, someone could argue that it is too difficult to decrease the number of cars on roads, because they are so necessary in our everyday life and we could not imagine our life without it. However, I strongly believe, that we could find a new solution as electronic cars or any other type of ecological cars.
The other reason to not limit air travel for business and leisure is the support of economics. Air flights nowadays are integrated in multiple business processes and the reducing of the amount of air travel could cause unexpected negative effect. Some people support the idea of replacing air travel by sea travel and they think this action will have a good influence on atmosphere. Despite the fact of decrease of air pollution, the new type of impact on nature will appear. This impact called sea pollution will affect on sea animals and humans living near the cost.
Moreover, governments will face with difficulties with creations of this new law as it is quite problematic to decide which category of population could fly and which could not. Scientists may remark that there are many specialists in laws, statistics and logistics who’s work is to solve such problems. But I suppose, that population reaction will be unpredictable too.
In conclusion, I  would say that flights limit is not the better way to reduce air pollution and make our atmosphere fresher. I think there are many alternative steps to avoid increasing of negative effect of human activities in nature. People should respect the nature but it does not mean they should not use airplanes.
"
73,25_2,aver,./data/best_works/25_2,"It is a well known fact that in our modern word ecology is one of the most important global issues. And one of the most dangerous problems existing are undoubtedly air pollution and global warming which are the effects of many world processes, for example, it has been proved that air travel would lead to those dramatic problems. There is a widely spread opinion that government structures should control the number of air travel by the power of law, but from my personal point of view it is not the most effective solution to this problem.
First of all, although it is true that in our time we have a huge amount of unnecessary air travel incidents, it could be very difficult to establish an international law that will control the number of flights. Most of the flights are happening when people want to visit other countries and because of that it is important to make almost every country in the world to agree with such politics, which is almost impossible. 
Secondly, this solution to the global warming and air pollution problem caused by air travel is not the only one. Governments could reduce air pollution by investing in science in order to make more ecological fuels. This method could solve the problem without difficulties with law in different countries.
To conclude, I want to say that even though making the law sounds like an incredible solution to solving the global problems but it is so just in theory. In practice there are more effective and easy ways to handle that issue.
"
74,26_2,aver,./data/best_works/26_2,"Nowadays, air travel can be the cause of air pollution and global warming, that is why goverments could create laws, which will reduce the amount of air travel.
I am agree with the previous statement for several reasons. First of all, enviremental problems becoming more and more significant every year. Goverment should do everything and make all necessary measures to safe our planet. There are a lot of different types of transport, which can replace the airplanes.
Moreover, there is no doubt that airplane is one of the fastest way of travelling, but at the same time it is one of most dangerous. I believe, that the majority of people will prefer the train instead the plane, if goverment explain the danger of airplanes. For instance, goverment can introduce the law to reduce the amount of air travel, but also, make modern trains, which will be fast and more comfortable.
Finaly, in my opinion, not only planes is the cause of air pollution. Different factories, which make airplanes, also «guilty» in pollution of air. If the number of planes will decreased, many factories could be closed. It is also can help.
In conclusion, I would like to say, that this law is a necessary measure, which could help to avoid some enviremental problems such as global warming and air pollution.
"
75,27_2,aver,./data/best_works/27_2,"Nowadays a lot of people argue about air travel. Some of them are sure that the amount of air travel should be reduced as it caused air pollution and global warming. However, others are claim that is not the most crucial problem.
I support the first point if view for a variety of reasons. First of all, air pollution, which is caused by the enormous amount of air travel, is the reason of global warming. A lot of countries are suffering from the consequences of it, trying to find the way to stop it. The problem is that the one country cannot deal with global warming alone. The all world should pay attention on how air travel is harmful for our planet. Moreover, people should think about the alternative ways of travel, which can be more harmless. Besides, scientists can create less harmful and polluted types of planes.
However, other people are sure that air travel is the least way of travelling. They claim that air travel is the fastest and the safest. There are more car accidents per year than the plane crashes. Also, they are strongly confident that it will be very expensive to create a new type off plane. They are sure that it is better to spend money on more important problems, like hunger and economical crisis.
I do not agree with this point of view because we cannot safe money on essential problems like global warming. People should try to help poorer countries to survive. I agree that the hunger is also one of the most crucial problems. But I am sure that it does not mean that people should forget about the others.
In conclusion, I am strongly confident that people should be very careful with the global problems as they influence not only our planet, but also the mankid.
"
76,29_2,aver,./data/best_works/29_2,"Air travel has been proven to contribute greatly to air pollution and global warming. As a lot of air travel is unnecessary, governments should introduce laws to reduce the amount of air travel for business and leisure. To what extent do you agree or disagree?
It has already been concluded by scientists that aircraft produces too much CO2 emissions and destroys our environment. Some people would advice government to regulate the number of most popular flights to prevent the climate disaster. Others consider this idea useless and impossible and so do I.
First of all, after reducing the amount of business and touristic air travel any government will not be able to provide some transport instead and save the level of convinience. People will not be ready to sacrifice their time and comfort and, for example, travel 9 hours by train instead of flying for 1,5 hours.
Secondly, such suggestion would be a direct affact on the people’s freedom and liberty. In modern society everyone has a right to move and travel to any place by any legal transport.
Thirdly, the regulation activities in the sphere of air travelling will lead to the decline in the level of economy. A lot of people working in the air companies and touristic field will loose their jobs because of the decrease in the demand.
All the things considered, I strongly believe that the reduce in the amount of some air travel will have more negative impact on people than positive impact on the environment. That is why I would suggest to support the science to solve the problem of pollution inventing new ecological technologies.
"
77,30_2,aver,./data/best_works/30_2,"Shipping cargo and the passengers by airplanes leads to polluting the atmosphere and the raise of temperature all over the world, so must be taken laws for the reducing the number of air travel for business and tourism activities. In this essay both arguments will be introduced on this topic.
Some say that we should reduce the number of the flights to save our planet and ecology. Carbon dioxide which is thrown in the atmosphere by planes causes global warming and ice melting and planes produce most of it, so less planes means less pollution. However, cars produce much more CO’s in total but nobody talks about banning them.
Others have strong belief that rulling air travel industry by government will cause a decline in a number of companies connected with that field of economy. They claim that for same undeveloped countries tourism is the only way of earning the money as for the businessman as for the government budget, so by these eco-laws the economics will crush in logistics, tourism and other sectors, but they forget  that our planet’s resources are not timeless and now we face the problem of the existing of our environment which is more important than the economy.
As for me, I tend to believe that the best way to solve this problem is to find alternative sources of energy and to make eco-friendly techologies. For example, electric planes which wouldn’t harm the planet.
All in all, the question of government rulling in air travelling is not the easiest one, so each country should decide for itself what is better, but personally I think that developing safe technologies is the best solution, but until it becomes common to humanity. We mustn’t regulate the number of flights and harm economics.
"
78,VKo_8_1,worst,./data/exam2014/VKo_8_1,"The bar chart illustrates post-school qualifications in Australia and the proportion of men and women held them in 1999.
To begin with, we can see that the precentage of men taking the skilled vocational diploma is bigger than the women's one. However, the number of women who have an undergraduate diploma is bigger.
We can also see that the precentages of men and women with Bachelor's degree (?) similar.
The number of men with Postgraduate diploma is twice bigger than the number of women. We can find that the difference between precentages of men and women with Master's degree is 20%.
To sum it up, I want to note that according to this chart the precentage of men with skilled vocational diploma, postgraduate diploma and Master's degree is bigger than women precentage.
"
79,VKo_19_1,worst,./data/exam2014/VKo_19_1,"On the bar chart we can see the different stages of post-school qualification in Australia and the proportion of both sex who held them in 1999.
We can see a rise trend of male qualification in position of skilled vocational diplome, to pay attention, it was almost 90% and high amount of postgraduate diploma men - the percentage was 70. The highest female data is over 70% persent in level of undergraduate diploma.
The general trend was that men were more succesful in three stages and female qualification was higher only in two stage, for example, in bachelor's degree.
To sum up, the post-school qualification of men are not much, but higher than women's.
"
80,VKo_22_1,worst,./data/exam2014/VKo_22_1,"The first tendancy, which one can notice on chart, is the quantity of males, with skilled vocational diploma 9 times higher than females with such kind of diploma. It's the highest difference which concerns post-school qualifications in Australia. Another differences are less noticeble. For example, there are 60% males with degree of master and 40% females with this one, so the gap is only 20%. If we speak about men's dominating they lead in the category of postgraduate diploma. The last parts of chart, bachelor's degree and undergraduate diploma, are more popular among women. While skilled vocation diploma is considered as less preferable way among them. In total one can say that the quantity of people, who get post-school education, are the same in comparasion with Europe.
"
81,ZEv_28_1,worst,./data/exam2014/ZEv_28_1,"The two graphs provide the information of travelling to and from the UK over a 20-year period, from 1979 to 1999, and illustrate what countries had the most popularity among UK visitors in 1999.

From the first graph it can be seen that the number of overseas residents was about 10 millions and approximately 12.5 millions of the UK residents strongly jumped to 30 millions and continue grow up reaching about 53 millions in 1999. At the same time the number of visits to the UK by overseas residents start to increase and got to about 28 millions in 1999. From the second graph we can see most popular countries visited by UK residents in 1999. On the first place is France. The percentage of UK visitors reached about 11 millions in 1999. In contrast, the most unpopular country among British is Turkey (approximately 2.5 millions of UK tourists). On the second place was Spain (about 9.5 millions). Among disliked countries also were Greece and the USA. 

To sum up, during the latest 15 years of 20th century tourism wand travelling to and from the UK became develop intensively. But British people are more interested in travelling than residents of other countries.
"
82,EEm_18_1,worst,./data/exam2014/EEm_18_1,"The graph represents to us the proportion of the population of people which aged 65 years over between 1940 and 2040 in Japan, Sweden and USA.

We can say that in Japan between 1940 and 2030 less people lived to aged 65. But since 2030 this situation is change. Population of Japan live more longer. In 2040 27% of population live to 65 years. In Sweden population which aged 65 is 7. The graph of proportion population hesitat.

In USA in 1940 proportion of population aged 65 and over was the highest (9%) between Japan and Sweden. The graph hesitate and to 2040 year is 24%.

To sum up, in this graph we can see that in 2040 the first places among three countries is Japan. Population of this country live longer. The second place is Sweden - 25% of population lived to aged 65 and over. The USA to less their position, and now is in the third place; but in 1940 was the first.
"
83,EEm_28_1,worst,./data/exam2014/EEm_28_1,"This graph illustrates the number of the population aged 65 and over between 1940 and 2040 in Japan, Sweden and USA.

First of all, there are three main trends and figures connecting with all three countries changed. In 1940, the percent of older population was nearly 10%, in contrast in Japan it was only 5%. Next, in 2000, there was nearly 15% of the population aged 65 and over in USA, while in Japan it was only nearly 5%, but after this the graph rise dramatily, and experts say that in 2040 the population of older people in Japan would be nearly 27%. On the other hand, experts predicted that in 2040 in USA would be only 22% population aged 65 and over.

Next, in Sweden in 1940 there are only 7% of older people, but when the line rise and expert say that in 2040 there will be the 26% of the population aged 65 and over.

Talking at all, from 1940 to 2040 Japan and USA changed the positions. Clearly, that persentage of the population aged 65 and over rise in all of three countries.
"
84,DZu_40_1,worst,./data/exam2014/DZu_40_1,"This table shows the Underground Railway systems including six cities. The first metro was founded in London in the 1863. It’s the first metro in the world. Los Angeles is the youngest one with its metro founded in 2001. Only 45 millions of people use Kyoto’s metro every year, because its small Japanese town. On the other hand is Tokyo also situated in Japan but it is big megapolise with the 1927 millions of people. It is the highest score! The longest railway is situated in London. Its about 394 kilometres of route.
The next one is Paris with 199 kilometres long. Third place has Tokyo with 155 kilometres. And the last one is Kyoto with only 11 kilometres. Finally, the biggest railway is in London. The oldest one is in London also. The highest people traffic has Tokyos railway with thousands of people every year.
"
85,KKo_18_1,worst,./data/exam2014/KKo_18_1,"As it is shown on a chart, number of calls by local fixed line has increased during the period from 1995 to 1999, and then it decreased from 2000 to 2002 to the level of 1995, less more than a 70 billions. But till 2002 this type was the main. The international calls have only increased during all the period of the chart. At 2002 number of this calls rised less than twice. In the chart this type always has a second place in numbers of calls. The number of mobile calls has increased about 10 times during the period of chart. In 2002 this type of calls reached the level of international calls in 1996, 40 billions. But in the end of period of chart it is still lower than other types of calls.
"
86,LPo_8_1,worst,./data/exam2014/LPo_8_1,"The graph shows information about proportions of population aged 65 and over for three countries: Japan, Sweden and the USA. The graph shows date from 1940 to 2040. Over all proportion is growing up for the and of the periods.
There is trend for hard raising in Japan and in the USA. We can see that bouth line up fom 7-9% to 15% 1980. After that there is a little decreas and this two country start to have a differents ways. The proportion of population aged 65 and older in Sweden is fluctuating and rich a pic (25%) 2040. The persent of old people in the USA stay constant (14%) from 1980 to 2020 and rising quicly (23%) during  next 20 years.
Absolutly contrast situation we can see in Japan. The proportion of old people aged 65 and over decrease in periods 1940-1985 from 5% to 3% and start growing after that. By 2030 the proportion of old people in Japan become equal 10%. In the next decade this proportion hardly grow up and rich a pic in 27% - the max value.
"
87,17_1,worst,./data/best_works/17_1,"The chart illustrates the number of kids, who do not have access to primary education, between 2000 and 2012 dependently on their gender and region.
Generally speaking, the trend of changes in Africa, South Asia and the rest of the world was downwards. Obviously, the least number of children with no access to school education belongs to South Asia: 4,8 millions of boys and 5,1 millions of girls got left with no education in 2012. Moreover, South Asia is a region with the greatest progress: it experienced the most significant decrease of more then 75 per cent and 50 per cent for boys and girls respectively. The least changes are found in Africa: the number of boys with no education fell for 20 per cent approximately, while in case with girls there is a decrease for 30 per cent roughly. 
Overall, there is a stable negative tendency for children of all the regions.
"
88,VKo_32_2,worst,./data/exam2014/VKo_32_2,"Each of us sometimes ask a question by yourself: is there limit in my freedom to express my personal beliefs and ideas? I strongly believe that define limits should exist, because we all live in the same world and should respect beliefs and ideas of different groups of people. I understand that this is a very contradictionary question, however I have my stable personal opinion on this issue and I want to illustare it by few examples.
First of all, we should understand, that the way, how we express our opinion shouldn't hert anybody. Government should define the limits of our freedom to expression, and I think, that this is the main goal of government. Of course our government should represent all points of view on all problems, which exist in our society, and for this reason government can define the limits of our expression.
On the other hand, huge amount of people believe, that creative artists should always be given the freedom to express their own opinion, because it is art, and art have no limits, I can understand this people.
"
89,ZEv_13_2,worst,./data/exam2014/ZEv_13_2,"In many countries, the student have different moral characteristic. There are a lot of kind teaching for students. For example, in arabic counties existe traditionall “teaching” when student must appreciate and respect of tradition, family, and according then in this countries good behaviour. The anothers countiest, for example – USA, terrible behaviour. Cause this country is free and democraty for tradition. 

For my opinion first cause is family. It plays very important role in life everyone. Second cause is cociality. Saying tell me who are your friend so I tell you who you are. The truth! Cociality influance to person.

So I think, the parents must paying for attention to children. Very important give them right knowledghes for themself future life (in school, for example). Also the goverment must to help to spesial programmes.

In conclusion, student behaviour is modern problem. Nowadays student don’t want studying. He prefer spend to time with computer, iphone. After that he is begginning too lazy. So student behaviour hard to control. 
"
90,ZEv_28_2,worst,./data/exam2014/ZEv_28_2,"Nowadays student behaviour in schools is one of the most urgent problem of modern society in different countries. There can be really unexpectable. Many people: teachers, psychologies, doctors and parents try to understand what exactly cause severe problems with student behaviour in school. Now we try to depict what can be the reason of bad behaviour.

First of all, the atmosphere in school. It is not a secret that because of everyday stress students feel anxiety, become nervous and have a bad mood. Also, school life is a very difficult period for students. Often they have a family problems, misunderstanding with parents, difficult relationships with classmates and so on.
"
91,EEm_18_2,worst,./data/exam2014/EEm_18_2,"Early universiti was only to male students. But in 20 centry opened university to female students. Now all studients studies together. In all subject we can see equal proportion of male and female.

I think that in university must be separate to male and female subjectsor must be competitions among students that studie this subject. Not all subject female studient can be studie.

For example, math and economics is male subject. Most of famous people who was sucsses in this subject were men. And in future when the students will go to work the male studients much more easier to find well-peid job then female. The female studients much more successfull in creative subject as art, literature, language. This is their subject. The mind of female studients work much better in cultural subject.

As the other hand many examples when female studients as successful in math, economics and techick subject. Nowadays many women successfull.
"
92,EEm_28_2,worst,./data/exam2014/EEm_28_2,"Talking about history of education, it’s really hard to predict what programms will appear in the future. Nothing stay unchangeble, and educational process also changed.

Is it good that only girls or boys vicited some subjects? Isnt’t it unfair? As for me, I think it is interesting to work not only with boys or girls. It hepls to create a healthy atmosphere at class room, to work with different opinions and views. Also, it is difficult to organaise the educational process in the way that will be the equal number of mele and female students in every subject.
"
93,DZu_40_2,worst,./data/exam2014/DZu_40_2,"Actually, I think that experience we are having during our life has more influence. Because characteristics we are born with may be changed during the learning process. Its no matter because when human is child its possible to change his character. Experience is very important.
"
94,KKo_18_2,worst,./data/exam2014/KKo_18_2,"I think, working in or with some communities is an important part of the adult life, so it is needed to get prepared to it during the higher education.
For example, students of second or higher years could work as assistants of their past teachers, helping them with checking home tasks or laboratory works. Also universities could provide programs with some corporates that are looking for good-perspective workers and are able to let them practice during their education, so these students could gain more experience in their subjects.
"
